link,floor,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,pred_price,diff,marker
https://krasnodar.cian.ru/sale/flat/280022091/,12,1,40.0,4900000,2015,16.0,12.0,4036072.945467666,-17.6311643782109,underpriced
https://sochi.cian.ru/sale/flat/280538531/,2,2,25.0,4900000,-1,18.0,5.0,3701761.4530188614,-24.453847897574256,underpriced
https://krasnodar.cian.ru/sale/flat/279690602/,8,1,41.0,4900000,2022,15.6,14.3,4143490.199204388,-15.43897552644106,underpriced
https://krasnodar.cian.ru/sale/flat/280837605/,7,2,70.5,8000000,2020,32.7,19.6,4888071.418196394,-38.89910727254507,underpriced
https://krasnodar.cian.ru/sale/flat/280428513/,19,1,32.0,3100000,2020,12.6,7.1,3610143.708795422,16.45624867082007,overpriced
https://krasnodar.cian.ru/sale/flat/283714276/,12,1,41.0,4750000,2014,18.0,12.0,4095660.8148627635,-13.775561792362874,underpriced
https://krasnodar.cian.ru/sale/flat/283250125/,1,3,67.4,4400000,1989,40.0,17.0,4239990.455286099,-3.6365805616795766,underpriced
https://krasnodar.cian.ru/sale/flat/282725047/,3,2,74.0,6250000,2009,30.0,16.0,5093263.956939342,-18.507776688970523,underpriced
https://krasnodar.cian.ru/sale/flat/263861071/,4,1,32.0,6500000,2019,29.7,-1.0,3912994.7100885613,-39.80008138325291,underpriced
https://krasnodar.cian.ru/sale/flat/283681219/,2,3,81.5,7700000,2022,50.0,15.0,5639145.459621816,-26.764344680236157,underpriced
https://novorossiysk.cian.ru/sale/flat/283515540/,14,1,40.0,5300000,2021,19.5,12.0,4153963.2805288723,-21.62333432964392,underpriced
https://krasnodar.cian.ru/sale/flat/277346940/,6,2,63.0,7500000,2011,36.0,12.0,5073283.3421890335,-32.35622210414622,underpriced
https://novorossiysk.cian.ru/sale/flat/277924455/,5,2,51.8,5600000,1983,32.6,7.8,4282197.339120154,-23.532190372854387,underpriced
https://krasnodar.cian.ru/sale/flat/274631224/,1,2,47.0,4400000,1981,30.0,7.1,3665182.777413973,-16.7003914224097,underpriced
https://krasnodar.cian.ru/sale/flat/279286956/,9,2,54.0,6700000,2016,28.0,13.0,5072536.230771767,-24.290504018331838,underpriced
https://anapa.cian.ru/sale/flat/265908935/,14,1,36.4,5950000,2020,14.0,16.0,4068832.210982714,-31.61626536163506,underpriced
https://krasnodar.cian.ru/sale/flat/282357383/,19,1,35.0,4350000,2017,14.0,9.0,3794499.137174452,-12.7701347775988,underpriced
https://novorossiysk.cian.ru/sale/flat/278418603/,15,1,35.5,4650000,2022,14.0,10.0,3850514.8140551,-17.193229805266665,underpriced
https://novorossiysk.cian.ru/sale/flat/280975577/,21,2,44.4,5990000,2022,26.0,10.0,4475884.636169983,-25.277385038898448,underpriced
https://krasnodar.cian.ru/sale/flat/282244381/,4,1,36.0,5000000,2013,19.0,9.0,3765488.7638108935,-24.69022472378213,underpriced
https://krasnodar.cian.ru/sale/flat/220950559/,16,1,40.0,4560000,2005,20.0,10.0,3971335.362197957,-12.909312232500943,underpriced
https://sochi.cian.ru/sale/flat/281188891/,1,2,34.0,5900000,-1,20.0,10.5,3554187.160419871,-39.75953965390049,underpriced
https://krasnodar.cian.ru/sale/flat/281028956/,1,3,59.4,4000000,1990,38.1,10.1,3802128.7305642944,-4.946781735892641,underpriced
https://krasnodar.cian.ru/sale/flat/283639493/,10,1,35.6,3350000,1995,18.0,10.0,3724496.9449845245,11.179013283120135,overpriced
https://krasnodar.cian.ru/sale/flat/280989065/,1,1,36.12,2900000,2020,16.0,10.0,3396337.1628153496,17.115074579839643,overpriced
https://krasnodar.cian.ru/sale/flat/280633579/,6,1,37.0,3200000,2012,16.0,12.0,3803662.4182944903,18.86445057170282,overpriced
https://krasnodar.cian.ru/sale/flat/283657450/,5,1,31.4,3250000,1965,17.0,6.0,3537424.173488461,8.843820722721876,overpriced
https://krasnodar.cian.ru/sale/flat/269900168/,6,1,35.0,2950000,2021,17.0,12.0,3863638.2888690536,30.97078945318826,overpriced
https://krasnodar.cian.ru/sale/flat/277341991/,8,1,29.6,2600000,2020,17.3,-1.0,3532548.785878052,35.86726099530969,overpriced
https://krasnodar.cian.ru/sale/flat/278781549/,7,1,35.0,3100000,2020,14.0,9.0,3801219.522687094,22.619984602809478,overpriced
https://krasnodar.cian.ru/sale/flat/283772401/,1,1,22.4,2650000,2015,22.4,-1.0,3035684.972537706,14.55414990708325,overpriced
https://krasnodar.cian.ru/sale/flat/272267221/,7,1,36.0,3400000,2016,20.0,-1.0,3655598.6643409324,7.517607774733306,overpriced
https://sochi.cian.ru/sale/flat/269776723/,2,1,21.0,3299000,-1,15.0,4.0,3925875.8565070787,19.001996256655918,overpriced
https://krasnodar.cian.ru/sale/flat/279671939/,2,2,49.2,2950000,-1,30.9,8.4,3918144.979133368,32.81847386892773,overpriced
https://krasnodar.cian.ru/sale/flat/280041077/,1,2,33.0,3100000,1918,26.0,-1.0,3684279.500782863,18.84772583170525,overpriced
https://krasnodar.cian.ru/sale/flat/277573221/,2,1,23.0,3000000,2016,13.9,2.7,3273816.149290824,9.127204976360796,overpriced
https://sochi.cian.ru/sale/flat/277585584/,2,1,25.0,3200000,-1,20.0,-1.0,3815250.3831491633,19.226574473411354,overpriced
https://krasnodar.cian.ru/sale/flat/281575314/,3,1,30.1,2750000,2014,22.0,-1.0,3461145.220583896,25.85982620305077,overpriced
https://krasnodar.cian.ru/sale/flat/277173113/,4,1,27.0,2800000,2022,16.5,-1.0,3415872.7513137166,21.995455404061307,overpriced
https://krasnodar.cian.ru/sale/flat/281521561/,2,1,39.3,3300000,2017,18.8,9.8,3875428.695982921,17.437233211603665,overpriced
https://krasnodar.cian.ru/sale/flat/276268380/,8,1,45.9,3105000,2010,19.5,10.3,4140339.213870884,33.344258095680644,overpriced
https://krasnodar.cian.ru/sale/flat/280072746/,5,1,25.0,3450000,-1,25.0,-1.0,3895233.6899284865,12.90532434575323,overpriced
https://krasnodar.cian.ru/sale/flat/266762079/,5,1,35.69,3200000,2022,17.1,10.3,3818955.494255307,19.34235919547835,overpriced
https://krasnodar.cian.ru/sale/flat/279787810/,7,1,30.4,2790000,2021,26.0,-1.0,3600925.964066498,29.065446740734693,overpriced
https://krasnodar.cian.ru/sale/flat/282116297/,5,1,31.8,2800000,1985,16.0,7.8,3483173.436779986,24.399051313570933,overpriced
https://krasnodar.cian.ru/sale/flat/276863620/,2,1,41.3,3150000,2021,17.1,11.0,3962592.3449974777,25.79658238087231,overpriced
https://krasnodar.cian.ru/sale/flat/279757542/,10,1,25.3,3200000,2022,17.0,5.0,3468986.0988210924,8.405815588159138,overpriced
https://krasnodar.cian.ru/sale/flat/258456332/,5,1,34.4,3000000,2019,16.8,8.2,3675055.870807219,22.501862360240626,overpriced
https://krasnodar.cian.ru/sale/flat/262436085/,1,3,51.3,3400000,1976,34.5,6.0,3530827.820578931,3.8478770758509087,overpriced
https://krasnodar.cian.ru/sale/flat/281448889/,16,1,20.04,2450000,2021,18.1,-1.0,3384839.8903092756,38.15673021670513,overpriced
https://krasnodar.cian.ru/sale/flat/270331000/,1,2,40.7,2990000,-1,24.1,7.5,3560750.6771249785,19.08865140886216,overpriced
https://krasnodar.cian.ru/sale/flat/281608041/,10,1,38.1,3000000,2010,14.0,11.0,3890489.3310866538,29.682977702888458,overpriced
https://krasnodar.cian.ru/sale/flat/272505761/,4,1,20.3,3000000,2022,18.4,-1.0,3379080.9199613184,12.636030665377278,overpriced
https://krasnodar.cian.ru/sale/flat/278086096/,1,3,70.0,3000000,1958,45.0,10.0,3516982.0202165954,17.232734007219847,overpriced
https://krasnodar.cian.ru/sale/flat/276720129/,2,1,33.0,3150000,1968,18.5,6.5,3397997.7334639714,7.8729439194911555,overpriced
https://krasnodar.cian.ru/sale/flat/276728129/,1,1,44.8,3200000,-1,17.0,12.5,3672882.443720856,14.777576366276756,overpriced
https://krasnodar.cian.ru/sale/flat/283070585/,4,1,36.0,3300000,2012,17.5,9.0,3750501.318517375,13.651555106587116,overpriced
https://krasnodar.cian.ru/sale/flat/275882455/,2,2,51.2,3350000,2021,27.9,11.8,4532806.509885048,35.30765701149396,overpriced
https://krasnodar.cian.ru/sale/flat/281490576/,2,1,33.8,3530000,-1,14.2,10.0,3707932.7809759006,5.04058869620115,overpriced
https://krasnodar.cian.ru/sale/flat/280933976/,2,2,36.0,3500000,1981,30.0,-1.0,3963586.032289621,13.245315208274885,overpriced
https://krasnodar.cian.ru/sale/flat/280587723/,7,1,34.4,3500000,2021,18.0,10.0,3785921.0740530323,8.169173544372352,overpriced
https://krasnodar.cian.ru/sale/flat/283586725/,7,1,44.4,3550000,2022,17.0,14.0,4331371.872908443,22.010475293195586,overpriced
https://krasnodar.cian.ru/sale/flat/271406089/,2,2,52.0,3550000,1994,32.0,12.0,4246051.871244758,19.60709496464108,overpriced
https://krasnodar.cian.ru/sale/flat/277921354/,3,2,45.0,3600000,1963,29.0,6.0,4001424.0789933936,11.1506688609276,overpriced
https://krasnodar.cian.ru/sale/flat/277197450/,6,1,36.9,3600000,2018,12.0,12.3,3887847.339243069,7.995759423418578,overpriced
https://krasnodar.cian.ru/sale/flat/281103420/,3,1,41.0,3600000,2019,18.0,14.0,4085400.637729864,13.48335104805178,overpriced
https://krasnodar.cian.ru/sale/flat/274379122/,3,1,40.0,3600000,2010,20.0,9.0,3876002.5647543785,7.666737909843848,overpriced
https://krasnodar.cian.ru/sale/flat/280085428/,15,1,37.0,3650000,2015,18.0,11.0,3885488.158691973,6.451730375122547,overpriced
https://krasnodar.cian.ru/sale/flat/280071101/,4,1,35.6,3650000,-1,21.4,4.5,3879610.5061338386,6.290698798187358,overpriced
https://krasnodar.cian.ru/sale/flat/280193461/,13,1,40.0,3700000,2016,20.0,10.0,4066808.8501493023,9.913752706737899,overpriced
https://krasnodar.cian.ru/sale/flat/279483696/,1,1,35.0,3700000,1989,21.0,12.0,3264396.081455966,-11.773078879568487,underpriced
https://anapa.cian.ru/sale/flat/281720979/,17,1,23.0,3750000,2021,21.0,-1.0,3412601.5904231058,-8.997290922050514,underpriced
https://krasnodar.cian.ru/sale/flat/283040419/,4,1,35.0,3750000,-1,15.0,11.0,3882956.899911594,3.545517330975843,overpriced
https://krasnodar.cian.ru/sale/flat/274949123/,13,1,36.0,3780000,2021,19.0,12.0,3960405.913695265,4.772643219451457,overpriced
https://krasnodar.cian.ru/sale/flat/278914754/,1,1,27.0,3800000,1998,13.0,11.0,3080480.3254092713,-18.934728278703385,underpriced
https://krasnodar.cian.ru/sale/flat/282724606/,1,1,45.0,3800000,2014,16.3,12.0,3615784.3424016424,-4.847780463114675,underpriced
https://krasnodar.cian.ru/sale/flat/282524265/,2,1,34.4,3800000,2018,14.4,8.5,3589256.0242423005,-5.545894098886827,underpriced
https://krasnodar.cian.ru/sale/flat/280606917/,6,1,28.7,3810000,2022,25.7,-1.0,3564698.2315661325,-6.4383666255608265,underpriced
https://krasnodar.cian.ru/sale/flat/278964399/,2,1,49.7,3800000,2011,20.2,19.9,4295776.494695737,13.046749860414133,overpriced
https://krasnodar.cian.ru/sale/flat/278168687/,14,1,38.0,3800000,2015,18.0,11.0,3930494.730246731,3.4340718485981863,overpriced
https://krasnodar.cian.ru/sale/flat/281702660/,13,1,45.0,3850000,-1,18.0,11.0,3973047.2959920582,3.196033662131383,overpriced
https://krasnodar.cian.ru/sale/flat/274064170/,1,1,40.4,3850000,-1,17.5,9.8,3612880.108722029,-6.158958215012239,underpriced
https://sochi.cian.ru/sale/flat/267922921/,3,1,15.0,3945000,1982,12.0,-1.0,3500689.4572218927,-11.262624658507157,underpriced
https://krasnodar.cian.ru/sale/flat/281939247/,14,1,40.0,3900000,2018,20.0,10.0,4076384.16522356,4.5226709031682,overpriced
https://sochi.cian.ru/sale/flat/277211847/,7,1,18.0,3900000,2000,12.0,3.0,3367575.8498011604,-13.651901287149734,underpriced
https://krasnodar.cian.ru/sale/flat/278173554/,2,3,56.7,3900000,1979,41.7,6.2,4112287.869144755,5.443278696019358,overpriced
https://krasnodar.cian.ru/sale/flat/280293216/,11,1,30.0,3950000,2021,18.0,5.0,3591340.5789791066,-9.079985342301098,underpriced
https://krasnodar.cian.ru/sale/flat/283373932/,6,1,28.0,3950000,2016,28.0,-1.0,3762991.9207377457,-4.734381753474793,underpriced
https://krasnodar.cian.ru/sale/flat/273256042/,5,2,44.6,3950000,2020,22.4,9.0,4284731.849255785,8.474224031792033,overpriced
https://krasnodar.cian.ru/sale/flat/280607757/,9,1,27.0,3950000,2021,24.0,-1.0,3487669.8333834093,-11.704561180166852,underpriced
https://krasnodar.cian.ru/sale/flat/276999356/,3,1,30.0,3990000,2022,20.0,5.0,3508643.6049958565,-12.064070050229159,underpriced
https://krasnodar.cian.ru/sale/flat/280454862/,3,2,36.2,4000000,-1,22.0,10.0,3878991.38920736,-3.025215269816003,underpriced
https://krasnodar.cian.ru/sale/flat/279680967/,3,1,36.0,4000000,2016,15.0,9.5,3739023.275006757,-6.5244181248310715,underpriced
https://krasnodar.cian.ru/sale/flat/277110155/,4,2,49.0,4090000,1975,29.3,5.5,4308919.013431768,5.352543115691148,overpriced
https://krasnodar.cian.ru/sale/flat/280605807/,15,1,45.6,4050000,2009,19.5,12.8,4240374.516106201,4.700605335955589,overpriced
https://krasnodar.cian.ru/sale/flat/279386807/,2,1,34.3,4100000,1992,15.9,7.1,3439442.182828211,-16.111166272482652,underpriced
https://krasnodar.cian.ru/sale/flat/276464732/,10,1,38.0,4100000,2010,19.3,10.3,3855846.135073278,-5.9549723152859,underpriced
https://krasnodar.cian.ru/sale/flat/274388136/,13,1,54.0,4150000,2019,18.0,11.0,4534771.586790164,9.271604500967808,overpriced
https://krasnodar.cian.ru/sale/flat/283858602/,6,2,32.8,4220000,2021,18.0,8.0,3712348.908447562,-12.02964671925209,underpriced
https://krasnodar.cian.ru/sale/flat/282006874/,12,1,36.1,4200000,2022,13.6,10.4,3889185.971816641,-7.400334004365695,underpriced
https://novorossiysk.cian.ru/sale/flat/279406996/,3,1,31.97,4200000,2022,22.8,-1.0,3599189.0731521114,-14.305022067806872,underpriced
https://krasnodar.cian.ru/sale/flat/279999980/,1,1,42.0,4200000,2020,22.0,11.0,3696763.700213875,-11.981816661574403,underpriced
https://krasnodar.cian.ru/sale/flat/267138087/,1,-1,120.0,4200000,-1,40.0,21.0,3382874.591679855,-19.455366864765363,underpriced
https://krasnodar.cian.ru/sale/flat/273778744/,12,1,37.8,4250000,2020,19.5,10.0,3922214.483191076,-7.712600395504089,underpriced
https://anapa.cian.ru/sale/flat/281207801/,7,1,26.0,4250000,2022,15.4,-1.0,3410520.623416442,-19.75245591961313,underpriced
https://novorossiysk.cian.ru/sale/flat/282154544/,16,2,44.2,4290000,2021,15.4,13.6,4566240.306021827,6.439167972536766,overpriced
https://novorossiysk.cian.ru/sale/flat/275985492/,15,1,38.7,4250000,2015,19.5,10.1,3966411.3873380013,-6.672673239105852,underpriced
https://krasnodar.cian.ru/sale/flat/280046461/,3,1,42.0,4300000,2011,18.0,8.0,3859912.1115440726,-10.234602057114591,underpriced
https://krasnodar.cian.ru/sale/flat/273844567/,3,2,49.6,4300000,2013,27.3,15.0,4558200.2748838775,6.004657555439011,overpriced
https://novorossiysk.cian.ru/sale/flat/275400134/,6,1,26.0,4300000,2020,25.0,-1.0,3429805.2674424914,-20.237086803662994,underpriced
https://krasnodar.cian.ru/sale/flat/274379428/,12,1,36.6,4300000,2021,12.0,11.2,3921327.5154468236,-8.80633685007387,underpriced
https://krasnodar.cian.ru/sale/flat/278607029/,1,2,46.8,4300000,1978,30.2,5.3,3672597.2748457193,-14.59076105009955,underpriced
https://krasnodar.cian.ru/sale/flat/280593008/,4,1,41.0,4300000,2020,21.0,11.0,4049415.426459153,-5.827548221880158,underpriced
https://anapa.cian.ru/sale/flat/276530893/,19,1,30.0,4390000,2019,26.0,-1.0,3561103.4035787513,-18.88147144467537,underpriced
https://sochi.cian.ru/sale/flat/259528043/,2,1,20.0,4350000,2008,20.0,-1.0,3256563.105475232,-25.136480333902714,underpriced
https://sochi.cian.ru/sale/flat/263762868/,3,1,18.0,4400000,2017,15.0,3.0,3360705.008585795,-23.620340713959205,underpriced
https://krasnodar.cian.ru/sale/flat/282343253/,3,2,60.9,4499000,2010,29.6,10.1,4843592.404151542,7.659311050267663,overpriced
https://krasnodar.cian.ru/sale/flat/277645850/,9,1,42.5,4450000,2021,20.0,13.0,4224521.113511444,-5.066941269405752,underpriced
https://krasnodar.cian.ru/sale/flat/282314288/,18,1,39.0,4500000,2019,16.0,10.0,4021312.133165127,-10.637508151886063,underpriced
https://krasnodar.cian.ru/sale/flat/281225834/,7,1,44.4,4500000,2012,17.0,13.7,4229094.389487115,-6.020124678064118,underpriced
https://krasnodar.cian.ru/sale/flat/279591874/,2,2,58.6,4500000,2014,29.5,14.5,4941879.974997094,9.81955499993542,overpriced
https://krasnodar.cian.ru/sale/flat/282016895/,13,1,38.6,4500000,-1,15.3,11.1,3859936.0799833178,-14.223642667037383,underpriced
https://krasnodar.cian.ru/sale/flat/278963464/,5,1,42.0,4520000,2012,19.0,13.5,4102161.398922237,-9.244216838003604,underpriced
https://krasnodar.cian.ru/sale/flat/280608048/,13,1,38.0,4500000,2022,16.0,12.0,4002939.8506529066,-11.045781096602076,underpriced
https://krasnodar.cian.ru/sale/flat/280467413/,8,1,42.8,4500000,2022,18.3,11.1,4148591.167025499,-7.8090851772111325,underpriced
https://krasnodar.cian.ru/sale/flat/277957610/,5,2,59.0,4500000,2006,32.4,10.3,4895959.3383515915,8.799096407813144,overpriced
https://krasnodar.cian.ru/sale/flat/277601654/,2,1,35.4,4500000,2009,18.0,10.0,3657979.00169495,-18.711577740112226,underpriced
https://sochi.cian.ru/sale/flat/277969280/,4,-1,22.1,4600000,2021,20.1,-1.0,3378709.100341792,-26.549802166482777,underpriced
https://krasnodar.cian.ru/sale/flat/281481593/,7,1,34.79,4600000,2022,17.3,8.5,3769964.4817896537,-18.044250395877096,underpriced
https://krasnodar.cian.ru/sale/flat/276159390/,4,2,53.4,4600000,1983,47.7,-1.0,4385738.926391645,-4.65784942626858,underpriced
https://krasnodar.cian.ru/sale/flat/277260032/,4,2,53.38,4600000,2019,22.2,15.7,4815833.5478289295,4.69203364845499,overpriced
https://krasnodar.cian.ru/sale/flat/279191383/,10,1,40.0,4670000,2022,20.0,10.0,4065439.153262342,-12.94562840979996,underpriced
https://novorossiysk.cian.ru/sale/flat/277882733/,9,1,41.0,4650000,2013,18.0,10.0,4008308.057353526,-13.799826723580088,underpriced
https://krasnodar.cian.ru/sale/flat/275460574/,14,1,40.0,4700000,2015,18.0,14.0,4220663.520753428,-10.198648494607909,underpriced
https://krasnodar.cian.ru/sale/flat/278980147/,16,1,42.5,4700000,2020,18.6,12.8,4259479.117641437,-9.372784731033258,underpriced
https://krasnodar.cian.ru/sale/flat/283363523/,6,2,64.0,4750000,2016,30.0,13.0,5234575.710019696,10.201593895151484,overpriced
https://krasnodar.cian.ru/sale/flat/282150691/,12,1,37.8,4800000,2015,19.3,10.1,3887354.055139525,-19.013457184593232,underpriced
https://krasnodar.cian.ru/sale/flat/279057618/,10,2,62.0,4800000,2011,32.0,11.8,5373953.89724723,11.957372859317285,overpriced
https://gelendzhik.cian.ru/sale/flat/275001281/,1,1,40.0,4800000,-1,19.6,9.4,3610257.161077636,-24.78630914421592,underpriced
https://krasnodar.cian.ru/sale/flat/279119923/,20,1,42.7,4850000,2020,19.3,15.7,4351642.803223481,-10.275406119103476,underpriced
https://anapa.cian.ru/sale/flat/282132183/,1,1,46.0,4900000,2021,16.0,17.0,3893015.7767355335,-20.5506984339687,underpriced
https://krasnodar.cian.ru/sale/flat/282428988/,12,2,68.0,4900000,2020,23.0,11.0,5243916.436074492,7.018702777030441,overpriced
https://anapa.cian.ru/sale/flat/271361808/,14,1,36.0,4900000,-1,19.0,5.0,3710291.7900831043,-24.279759386059098,underpriced
https://krasnodar.cian.ru/sale/flat/282018161/,6,1,45.0,4900000,2020,25.0,14.0,4298677.345507051,-12.27189090801937,underpriced
https://krasnodar.cian.ru/sale/flat/279166783/,10,1,42.0,4900000,2019,15.0,11.0,4160390.1038326267,-15.094079513619864,underpriced
https://krasnodar.cian.ru/sale/flat/275491711/,1,2,45.0,3900000,-1,27.0,10.0,3509415.8606058685,-10.014977933182859,underpriced
https://krasnodar.cian.ru/sale/flat/273402765/,2,1,37.0,3870000,2021,14.4,10.2,3717247.1812191894,-3.947101260486061,underpriced
https://anapa.cian.ru/sale/flat/278589070/,6,2,50.0,6900000,2020,27.0,9.0,4311149.501695632,-37.51957243919374,underpriced
https://krasnodar.cian.ru/sale/flat/282979027/,4,1,33.0,4000000,2010,17.0,8.0,3625499.589756694,-9.362510256082645,underpriced
https://anapa.cian.ru/sale/flat/282975688/,6,1,40.4,5900000,2019,17.3,9.6,3955987.509781912,-32.94936424098454,underpriced
https://krasnodar.cian.ru/sale/flat/280412835/,3,2,48.8,5300000,1982,29.9,6.8,4119763.534788189,-22.268612551166246,underpriced
https://krasnodar.cian.ru/sale/flat/281168845/,15,1,47.0,5290000,2021,19.7,13.9,4242218.46496884,-19.806834310607947,underpriced
https://krasnodar.cian.ru/sale/flat/280593793/,14,1,42.0,4550000,2006,20.0,10.0,4033742.5945192445,-11.346316603972648,underpriced
https://krasnodar.cian.ru/sale/flat/280031073/,21,2,68.6,5950000,2014,36.4,12.3,4872307.259820937,-18.112483028219543,underpriced
https://krasnodar.cian.ru/sale/flat/278411781/,2,2,35.0,4550000,1968,24.0,6.0,3631638.5435513146,-20.18376827359748,underpriced
https://krasnodar.cian.ru/sale/flat/283043840/,17,1,40.0,3290000,2021,15.5,9.5,3986132.8179475274,21.15905221725007,overpriced
https://novorossiysk.cian.ru/sale/flat/277688075/,19,1,48.3,6400000,2020,29.3,12.0,4358867.228509758,-31.89269955453504,underpriced
https://krasnodar.cian.ru/sale/flat/274644648/,9,1,36.2,4300000,2012,16.9,11.6,3851262.545590676,-10.435754753705211,underpriced
https://krasnodar.cian.ru/sale/flat/280996703/,16,2,65.45,5450000,2020,35.4,11.4,4850267.4862999935,-11.004266306422139,underpriced
https://krasnodar.cian.ru/sale/flat/260527055/,7,1,31.0,3050000,2021,12.0,7.1,3629566.16088473,19.002169209335413,overpriced
https://krasnodar.cian.ru/sale/flat/280684696/,5,1,39.0,3100000,2020,17.0,11.5,3902195.253701396,25.87726624843212,overpriced
https://krasnodar.cian.ru/sale/flat/279575006/,2,1,32.6,2900000,2020,26.0,6.0,3716180.296751513,28.14414816384528,overpriced
https://krasnodar.cian.ru/sale/flat/275295631/,1,1,36.7,3000000,-1,15.7,10.3,3685591.498162307,22.853049938743563,overpriced
https://krasnodar.cian.ru/sale/flat/271230840/,4,1,27.1,3350000,2018,14.0,4.8,3581493.5051881345,6.91025388621297,overpriced
https://sochi.cian.ru/sale/flat/271482354/,2,1,20.0,3490000,-1,15.0,3.0,3675012.6776442765,5.301222855136863,overpriced
https://krasnodar.cian.ru/sale/flat/278069993/,5,1,29.3,3300000,1972,16.0,6.0,3582670.083205598,8.565760097139332,overpriced
https://sochi.cian.ru/sale/flat/277897160/,3,1,18.4,3400000,1979,15.0,-1.0,3533088.6534899375,3.914372161468751,overpriced
https://krasnodar.cian.ru/sale/flat/279473083/,4,1,20.2,2950000,2021,13.0,-1.0,3563214.4251614404,20.786929666489506,overpriced
https://sochi.cian.ru/sale/flat/273207638/,2,1,16.0,3070000,2012,16.0,-1.0,3409733.3323142845,11.066232322940865,overpriced
https://krasnodar.cian.ru/sale/flat/274381938/,2,1,37.0,3400000,2012,20.0,7.0,3646050.5414343053,7.236780630420742,overpriced
https://krasnodar.cian.ru/sale/flat/272630555/,3,1,27.0,2650000,2021,17.8,-1.0,3577380.750777333,34.99550002933332,overpriced
https://krasnodar.cian.ru/sale/flat/279616788/,4,1,39.7,3500000,2012,18.3,14.4,4076036.307370599,16.45818021058854,overpriced
https://krasnodar.cian.ru/sale/flat/276590456/,13,1,39.6,3340000,2021,25.0,9.8,4012243.39733779,20.127047824484734,overpriced
https://novorossiysk.cian.ru/sale/flat/274824095/,2,1,32.2,3200000,1958,20.8,-1.0,3516226.7547326265,9.882086085394578,overpriced
https://krasnodar.cian.ru/sale/flat/278543965/,7,1,33.0,3300000,2019,15.0,8.6,3667945.8585985145,11.149874502985288,overpriced
https://krasnodar.cian.ru/sale/flat/278176922/,1,1,32.5,3100000,1965,18.0,6.5,3335810.2664780347,7.606782789614021,overpriced
https://krasnodar.cian.ru/sale/flat/280713746/,4,1,27.0,3000000,2015,25.0,-1.0,3668376.3288837657,22.27921096279219,overpriced
https://novorossiysk.cian.ru/sale/flat/279672007/,7,1,27.4,3350000,2022,18.3,3.0,3609592.1336368457,7.749018914532709,overpriced
https://krasnodar.cian.ru/sale/flat/278899533/,12,1,26.3,3450000,2022,26.3,-1.0,3677596.89831324,6.597011545311309,overpriced
https://krasnodar.cian.ru/sale/flat/277742504/,2,3,43.9,3150000,1953,30.0,4.0,3613156.011634155,14.703365448703337,overpriced
https://krasnodar.cian.ru/sale/flat/275267768/,5,2,40.0,3450000,1971,25.2,6.8,3995299.023398753,15.805768794166747,overpriced
https://krasnodar.cian.ru/sale/flat/279981441/,13,1,28.5,3000000,2021,18.9,-1.0,3621424.6247708425,20.714154159028084,overpriced
https://krasnodar.cian.ru/sale/flat/272085685/,9,1,35.4,3200000,-1,21.6,5.0,3926724.8444136656,22.710151387927052,overpriced
https://krasnodar.cian.ru/sale/flat/280128540/,4,1,30.0,3400000,2017,16.0,-1.0,3587508.136602327,5.514945194186095,overpriced
https://krasnodar.cian.ru/sale/flat/278600434/,2,3,53.7,3200000,1956,38.6,6.0,3711347.6048535476,15.979612651673364,overpriced
https://novorossiysk.cian.ru/sale/flat/282355439/,1,1,27.0,2500000,1935,16.0,5.0,3407913.156468072,36.31652625872288,overpriced
https://krasnodar.cian.ru/sale/flat/275752222/,6,1,30.8,2700000,2011,16.0,7.4,3600434.384641485,33.349421653388326,overpriced
https://krasnodar.cian.ru/sale/flat/282255464/,2,1,18.0,2750000,-1,18.0,-1.0,3686509.861678256,34.0549040610275,overpriced
https://krasnodar.cian.ru/sale/flat/282591365/,9,1,25.3,2800000,2019,24.0,-1.0,3646973.0868206145,30.249038815021947,overpriced
https://krasnodar.cian.ru/sale/flat/282259381/,2,2,42.0,2850000,1976,26.0,6.0,3791734.772074937,33.0433253359627,overpriced
https://krasnodar.cian.ru/sale/flat/281183325/,5,1,34.7,3000000,2018,17.2,10.3,3763284.2436164343,25.44280812054781,overpriced
https://krasnodar.cian.ru/sale/flat/282119172/,4,1,33.4,3150000,-1,15.5,9.0,3796178.7164614666,20.51361004639577,overpriced
https://krasnodar.cian.ru/sale/flat/264568994/,2,1,31.3,3200000,2021,15.1,-1.0,3476806.346708168,8.650198334630243,overpriced
https://krasnodar.cian.ru/sale/flat/277470455/,3,1,38.1,3200000,2018,19.4,8.5,3815957.394997652,19.24866859367663,overpriced
https://krasnodar.cian.ru/sale/flat/273104131/,14,1,29.0,3500000,-1,18.0,10.0,3837782.273309394,9.650922094554108,overpriced
https://krasnodar.cian.ru/sale/flat/278449316/,7,1,32.0,3500000,2015,15.3,8.3,3639735.275907211,3.9924364544917426,overpriced
https://krasnodar.cian.ru/sale/flat/279932671/,17,1,35.5,3550000,2022,20.0,11.0,3834725.617435206,8.020439927752287,overpriced
https://krasnodar.cian.ru/sale/flat/274812438/,16,1,35.6,3560000,-1,15.1,9.5,3884422.142873115,9.112981541379632,overpriced
https://krasnodar.cian.ru/sale/flat/283843622/,1,2,55.9,3600000,-1,27.1,9.5,3464722.890286657,-3.757697492037305,underpriced
